Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
bjgzz	18	185	United States	https://twitter.com/bjgzz	opinions are mine	3/22/09 20:09	268	104	FALSE	FALSE
Jack_Seigel	349	577	"St Louis, MO"	https://twitter.com/Jack_Seigel	"Currently: grad school. Previously: @workingamerica, @Tishaura, @Cortvo, @MikeRevis97, @LisadClancy"	12/13/16 15:17	1110	2593	TRUE	FALSE
lbusby2000	1322	2099	"St. Charles, MO"	https://twitter.com/lbusby2000	angry about the hostile takeover of our government by #Trump et al #traitors #Resistance #BlueWave #FBR	1/8/09 23:17	2388	81435	FALSE	FALSE
CurtisJo1972	7	183		https://twitter.com/CurtisJo1972		12/20/17 16:34	39	78	TRUE	FALSE
castello2	1743	2396		https://twitter.com/castello2		8/5/09 6:49	63246	22468	TRUE	FALSE
lizzaymillah	1660	1400	St. Louis	https://twitter.com/lizzaymillah	Senior Editor of @feastmag // News and ~scoops~:editor@feastmagazine.com	4/15/09 16:21	4290	24579	FALSE	FALSE
MO2ndDist4Chg	1515	4732	"St Louis, MO"	https://twitter.com/MO2ndDist4Chg	"Promoting American values through electoral accountability, transparency and open discourse in Missouri's 2nd Congressional District."	4/28/17 16:33	28846	11332	FALSE	FALSE
rkfeathers	252	1542	United States	https://twitter.com/rkfeathers	Dancer/Singer/Actor changing the world one ball change at a time🕺🏻🎉✌🏼@OTCedu Online student 👨🏻‍💻Political nerd on the side!	11/25/10 21:00	1557	10147	FALSE	FALSE
ChelseaEBurris	59	163	Missouri	https://twitter.com/ChelseaEBurris	@UArkansas alumna. Ravenclaw. A lot like other girls.	11/21/15 16:11	376	412	FALSE	FALSE
polkcomodems	32	92	"Bolivar, MO"	https://twitter.com/polkcomodems	"The Polk County, MO Democratic Party fights for working families in our county. We are proud to represent our local Democratic Party!"	9/17/16 16:50	42	2	TRUE	FALSE
rachwillwin	9	247		https://twitter.com/rachwillwin		9/15/17 21:03	0	3	TRUE	FALSE
Ginita8	968	1615	United States	https://twitter.com/Ginita8	Mom and lover of nature. Leading a healthy lifestyle. Dallas Cowboys fan 🏈 #TheResistance #protectmueller #fakepresident #GOPtraitors I want my country back	6/24/09 5:54	4989	32721	TRUE	FALSE
LeeAnthonyScot1	829	4998	"Lassen,CA. USA"	https://twitter.com/LeeAnthonyScot1	"Likes: Chobani Yogurt,and Pete's coffee.     Dislikes:  CITIZENS UNITED. ///// #ACLU & @peoplepower #99Rise.    Lee Anthony Scott-at: https://t.co/2ddNuWQlVT"	10/2/15 15:10	2	21821	TRUE	TRUE
just_jenkins	3016	500	United States	https://twitter.com/just_jenkins	👨‍💻 Digital Coalitions Director for @SenGillibrand 🤳 text BRAVE to 60980 🏳️‍🌈 he/him	4/10/09 6:28	4822	7529	FALSE	FALSE
gregman2	1400	4554	"Sunnyvale, CA"	https://twitter.com/gregman2	"Property Mgr., Pragmatic Humanist 💚Youth Sports, Competition ⛔️Corruption, Cronyism, Cartels, Plutocracy, Feudalism, Oligopoly, etc.. https://t.co/zfKA9f8ig0"	4/15/09 17:40	20232	4829	FALSE	FALSE
Megan_Price8	302	650		https://twitter.com/Megan_Price8	"Chief of staff to Sen. @JillSchupp. Rural MO roots, urban MO resident, firm believer that the two aren’t that different. Cat person."	8/17/17 21:18	362	1258	TRUE	FALSE
MardyLeathers	2277	4712	"Missouri, USA"	https://twitter.com/MardyLeathers	Proud Missourian passionate about #GrowMOJobs & #MOApprentices State Workforce Development Director @jobsmogov Views are my own ⚜️ #wkdev #dmgt #MOUKPartnership	1/4/10 22:34	17763	22381	FALSE	FALSE
LuciLaughs2Much	229	1335	"Kansas City, MO"	https://twitter.com/LuciLaughs2Much	🌞	2/3/09 20:36	262	2818	FALSE	FALSE
markmotrici4	162	1028		https://twitter.com/markmotrici4		11/27/17 3:35	16	0	FALSE	FALSE
WillWalkaa	831	1010	United States	https://twitter.com/WillWalkaa		10/23/12 0:13	2433	11993	TRUE	FALSE
MichaelCrull6	181	3358	"Colorado, USA"	https://twitter.com/MichaelCrull6	“The love of one’s country is a splendid thing.But why should that love stop at the border?”-Pablo Casals-“Keep your friends close and your enemies closer.”	11/7/17 23:50	383	242	TRUE	FALSE
AllisonMGarr	320	594	Missouri State University	https://twitter.com/AllisonMGarr	elect women | enfj	2/22/13 21:34	2609	10065	TRUE	FALSE
jasbarrbo	13	1187	United States	https://twitter.com/jasbarrbo		1/12/17 4:48	3	249	TRUE	FALSE
CheyAutumn2017	201	937	Missouri ❤️🇺🇸	https://twitter.com/CheyAutumn2017	Political and legal nerd ⚖️ // @Mizzou Made 🐯 // Pursuing my happiness 🖤	10/29/12 4:28	3155	1007	FALSE	FALSE
reavensf	416	511		https://twitter.com/reavensf	A Web Designer stuck in a Musician's body!	4/28/10 2:15	8741	941	FALSE	FALSE
SRM1855	224	3746	"Manchester, Missouri"	https://twitter.com/SRM1855		6/12/09 2:06	2113	1322	FALSE	FALSE
farmer4ozarks	772	2930	"Springfield, MO"	https://twitter.com/farmer4ozarks	"#Journalist, #Critic, Former Dem. candidate for U.S. Congress in district won by @realdonaldtrump. My thoughts. Retweets are not endorsements."	10/4/17 2:23	354	169	FALSE	FALSE
farrah0000	389	1876	"Washington, DC"	https://twitter.com/farrah0000	"I believe in love, mom to my doggie, lover of kind humans, all children and all animals...No fur, no animal skin..."	3/19/09 12:02	16301	7633	TRUE	FALSE
demmacracy	53	239	"columbia, mo"	https://twitter.com/demmacracy	"@mccaskill4mo alum, number one fan of missouri, frequent crier • opinions here are my own"	11/9/17 21:57	230	726	TRUE	FALSE
Alfonsohammitt	140	599	United States	https://twitter.com/Alfonsohammitt		1/2/09 21:59	5802	8557	TRUE	FALSE
Josejos32147419	627	4721		https://twitter.com/Josejos32147419	Live and let live	9/29/17 15:30	106	611	TRUE	FALSE
TigermomBarbara	81	528		https://twitter.com/TigermomBarbara	"Retired from Mizzou. Lifelong learner. Love life in Columbia, MO; traveling; Democratic politics."	6/11/11 0:59	179	3729	TRUE	FALSE
m_rausche1	379	602		https://twitter.com/m_rausche1	| SLUH | Brown University 🐻 | @cityyearnewyork | Formerly: MO Dems/McCaskill for MO |#UniteSTL	3/2/15 23:46	1353	56805	TRUE	FALSE
jrosenbaum	15684	2154	"Richmond Heights, MO"	https://twitter.com/jrosenbaum	"Political correspondent for @stlpublicradio. Lover of karaoke, @RockBand & disappointing sports teams. Married to @LToddLibrarian. Brandon and Declan’s dad."	4/11/08 19:53	75746	5876	FALSE	FALSE
AP4Liberty	59436	14935	"Kansas City, MO"	https://twitter.com/AP4Liberty	"Radio Host on KWOS 950AM - 104.5FM Jeff City  I love our country. I love our Constitution, and I love freedom.  https://t.co/YvMUeYSH2R"	1/1/16 1:00	36488	45201	FALSE	FALSE
jcohen111	528	1262	"Missouri, Washington DC"	https://twitter.com/jcohen111	"Cardinals/Blues fan, Indiana hoops, political hack, news junkie, love field #organize and proud Dad of 3."	2/23/09 18:09	1011	435	FALSE	FALSE
lisa_walter5	145	613	"Missouri, USA"	https://twitter.com/lisa_walter5	"Wife, Mom, Mimi, teacher, reader of books. All opinions my own."	11/11/16 15:11	1577	6339	TRUE	FALSE
NikkiSpeech	507	3638	Mid-Missouri	https://twitter.com/NikkiSpeech	Fed up. Nature lover and science believer. Speech-Language Pathologist	7/12/09 13:21	5022	26428	FALSE	FALSE
IhateGovAbbott	84284	4855	"Austin, TX"	https://twitter.com/IhateGovAbbott	"wife, artist, mother, #resister, jewelry maker, writer, creative, designer, thinker, lover of the earth, birds, and critters. #follow4Follow"	3/6/12 16:44	41022	86886	FALSE	FALSE
The_Disgruntled	396	1561	"Easton, Missouri"	https://twitter.com/The_Disgruntled	"Disgruntled Army Vet, slacker, Libertarian activist, City Alderman. Fighting #prostatecancer. #libertarian #livefree #FreedomNinja"	6/28/09 12:56	2682	298	FALSE	FALSE
kbeckstl	58	364	"St Louis, MO"	https://twitter.com/kbeckstl	"Mother of 4 great kids, 1 Standard Parti Poodle, Ethan's Grandma. Marketing for @stevenbeckerfd"	4/28/08 12:15	478	2951	FALSE	FALSE
paulcurtman	5129	4132	"New Haven, MO"	https://twitter.com/paulcurtman	Christian. Husband. Father. US Marine. Author. Speaker. Fighting for personal freedom & sound financial principles.	11/6/09 20:44	3535	1656	FALSE	FALSE
makehappy1232	108	1235		https://twitter.com/makehappy1232		11/2/17 12:24	3	1	TRUE	FALSE
esballentine	1482	1612	"Jefferson City, Missouri"	https://twitter.com/esballentine	"Missouri Statehouse reporter for @AP, forever a Spartan."	11/2/10 2:44	1110	296	FALSE	FALSE
5_joplin	61	494	"Joplin, MO"	https://twitter.com/5_joplin		10/31/17 19:07	7	28	FALSE	FALSE
gregwesloh	120	1032	"Ferguson, MO"	https://twitter.com/gregwesloh	"Husband. Father. Resident of Ferguson, MO. Proud & Passionate Supporter of the Democratic Party, Labor Unions, and Progressives . RT’s are not endorsements."	12/16/13 20:45	579	942	TRUE	FALSE
Mavis_Thompson_	54	203	"St Louis, MO"	https://twitter.com/Mavis_Thompson_		10/11/17 0:09	103	54	TRUE	FALSE
kjplotkin	2851	2644		https://twitter.com/kjplotkin	Chief of Staff for @hawleymo. Chef wannabe. Opinions are my own	2/24/09 13:47	4123	194	FALSE	FALSE
ems_lorraine	7	278	"St Louis, MO"	https://twitter.com/ems_lorraine		7/7/15 2:15	0	0	FALSE	FALSE
DianneFeinstein	7415	311	"California, USA"	https://twitter.com/DianneFeinstein	California Values	9/23/11 14:53	543	6	FALSE	FALSE
LegendsCapeG	341	2700	"Cape Girardeau, MO"	https://twitter.com/LegendsCapeG	Legends Cape Girardeau is brand new student housing steps away from Southeast Missouri State University! Stop by for a tour of your new home TODAY!	7/28/17 16:17	577	463	TRUE	FALSE
BobSalera	1642	1226	"Washington, DC"	https://twitter.com/BobSalera	"@NRCC Deputy Comms Director. @NRSC, @PAGOP and @CorbettForGov alum. Attorney. Pittsburgh native. Views are my own."	7/5/13 15:42	8288	848	TRUE	FALSE
vincentchuks31	793	4761	"Los Angeles, CA"	https://twitter.com/vincentchuks31	I love traveling and experiencing different cultures and seeing the world from a different perspective.	10/14/17 20:04	45	68	TRUE	FALSE
krgtyc	7	149	COMO	https://twitter.com/krgtyc	Momentary master of a fraction of a dot	9/9/09 18:03	168	101	FALSE	FALSE
LGKids2	38	926		https://twitter.com/LGKids2		10/2/16 2:35	490	1270	TRUE	FALSE
GalaforceLLC	1260	2486	Missouri	https://twitter.com/GalaforceLLC	"Owner of Butterfly & Moon boutique in St Charles (MO), Jewelry Designer, Radio host of Alive to Thrive, Marketing strategist, speaker, Zonta Member"	2/22/10 1:59	6608	702	FALSE	FALSE
RubyWoolridge	77	728	"Arlington,TX"	https://twitter.com/RubyWoolridge	"Ordained Elder at The Potter's House ,Masters degree in counseling. Fortune 500 administrative experience. VOTE RUBY FAYE WOOLRIDGE FOR CONGRESS."	1/30/13 2:08	32	6	TRUE	FALSE
Kathryn_OHagan	41	132		https://twitter.com/Kathryn_OHagan		11/7/12 22:35	242	746	FALSE	FALSE
suziovaldi	442	438	"St. Louis, MO"	https://twitter.com/suziovaldi	"If it doesn't sit well in your heart to stay silent, speak up. Creator of @whatifstl"	4/14/09 4:24	10074	8030	FALSE	FALSE
philips2t2j	54	553		https://twitter.com/philips2t2j	"Very kind and love being very much happy, it make me happy to know am alive and heathly all thanks to God almighty"	9/9/17 23:45	194	41	FALSE	FALSE
PeeceandLuv	16	239	"Nunya, Business"	https://twitter.com/PeeceandLuv	Just me!!	10/2/12 21:05	24	535	FALSE	FALSE
Reinventcarrie	2779	2317		https://twitter.com/Reinventcarrie	"Not so perfect Mom, stepmom, wife & #CRPS survivor Trying to live a more #sustainable life in effort to be part of the solution #fashion #politics #lifestyle"	7/18/14 19:45	22382	30797	TRUE	FALSE
cyber_wench	3246	4200	Flyover USA	https://twitter.com/cyber_wench	"Passionate defender of animal rights, the environment & human decency. #SayNoToElephantSlavery #BanTrophyHunting #ClimateChange #RESIST 🌊 #TraitorTrump 🌊"	6/1/09 17:14	25957	24184	FALSE	FALSE
eaksop1234	7	113		https://twitter.com/eaksop1234		1/12/11 17:59	2	782	TRUE	TRUE
jpru76	409	788	"Kansas City, MO"	https://twitter.com/jpru76		9/9/09 21:37	1899	138488	FALSE	FALSE
sghill17	365	1042	Find me in the rain	https://twitter.com/sghill17	"Pony tail high, aspirations higher"	2/25/14 21:59	3851	7657	FALSE	FALSE
melstl3	88	767	Webster Groves	https://twitter.com/melstl3		3/9/11 23:14	674	21896	TRUE	FALSE
mhjeffery	485	745	"Missouri, USA"	https://twitter.com/mhjeffery	I'm just another moderate turned progressive by GOP collusion..	7/15/11 3:56	1879	35064	FALSE	FALSE
jeal468	270	911		https://twitter.com/jeal468		10/5/11 0:10	4498	10535	TRUE	FALSE
MegandDylsmom	33	536	St Louis	https://twitter.com/MegandDylsmom	divorced mom/2 kids	4/4/08 12:02	236	226	FALSE	FALSE
charvey48	2131	2761	South central Missouri	https://twitter.com/charvey48	"Wife, mom, grandma; love my family and my country but think current federal administration is a danger to American ideals. Little blue spot in red state."	1/20/09 12:58	24208	42409	FALSE	FALSE
levine_debra	148	721	"Creve Coeur, MO"	https://twitter.com/levine_debra	Single mom of two boys.	5/7/14 2:53	3128	4029	TRUE	FALSE
alexkolster	485	1943	"Kansas City, MO"	https://twitter.com/alexkolster	Husband & Father | High School Choir Director | Fine Arts Curriculum Coordinator | UCM (BME ‘13) & UMKC (MME ‘17) | Tweets are my own	6/11/09 4:44	1598	1003	FALSE	FALSE
CarolynEasley6	682	1596		https://twitter.com/CarolynEasley6	"EveryWoman. Mom, grandmom, sister, girlfriend, ex-girlfriend, ex-wife lol friend, buddy, bestfriend welder and all around dope chick! ✌♥"	9/18/16 14:12	7910	18610	TRUE	FALSE
BeckyAHerring2	3672	4792	"Missouri, USA"	https://twitter.com/BeckyAHerring2	"Proud resister!  Mom, grandmother, animal lover.  Beyond pissed that this MORON is still in office!  I live in Red-State of MO#blockedbyDJT#FBR #KidsBeforeGuns"	1/3/17 20:51	5466	8452	TRUE	FALSE
kaytonable	6	179	"Joplin, MO"	https://twitter.com/kaytonable		5/28/09 14:28	20	81	TRUE	TRUE
DamnSam85	1862	4940	"Carthage, MO"	https://twitter.com/DamnSam85	"Lover of reading, movies, learning, cooking, comics, CSI, NCIS, anything Marvel, and Agents of SHIELD!"	2/19/13 2:04	16611	144024	FALSE	FALSE
politico_chris	2650	810		https://twitter.com/politico_chris	Lover of Appalachia and the rural South. @LorettaLynn fan. Working to elect Democrats in rural America. #RuralMatters🚜	8/8/16 1:38	18616	42715	FALSE	FALSE
BobLuke7	337	1753		https://twitter.com/BobLuke7		6/5/14 2:23	6815	14328	FALSE	FALSE
aturg	859	2826	"Kansas City, MO"	https://twitter.com/aturg	Missouri Dem. Fired up 🔥.	3/21/09 15:19	23151	40944	TRUE	FALSE
BurtonKelso	1504	4415	Greater Kansas City Area	https://twitter.com/BurtonKelso	Chief Tech Expert at @callintegralnow | TV Segment Contributor | YouTuber | Blogger | Technology Speaker	8/19/15 2:10	14705	61311	TRUE	FALSE
diannakmh	21	48		https://twitter.com/diannakmh		3/4/16 3:25	1123	904	TRUE	FALSE
gaele78	1569	2381	"Springfield,"	https://twitter.com/gaele78	"Wife, mother, animal lover, book reader,supporter of good MH.  ""Life is what happens when you're busy making other plans""-John Lennon No dates."	7/5/16 16:21	4067	10237	FALSE	FALSE
MO4thDems	322	305		https://twitter.com/MO4thDems	#Fighting4th	11/27/16 3:07	159	230	TRUE	FALSE
30yroldWhiskey	2395	4979	"St Louis, Missouri"	https://twitter.com/30yroldWhiskey	Hoping this nightmare ends soon. Until then...#Resistance #GOPmustGo #MoreWomenInCongress	6/12/11 22:27	1328	62446	TRUE	FALSE
cpdavis4	188	1461	"Washington, DC"	https://twitter.com/cpdavis4	"North Carolinian. Dukie. Long-time Cubs fun. Former Hill staffer turned healthcare lobbyist. Lover of bourbon, IPAs, T-Swift, and puns."	4/16/09 1:18	1676	2159	FALSE	FALSE
jwowkony	2944	3858	"Kansas City, MO"	https://twitter.com/jwowkony	Transexual Baboon Milker at the African Alliance I make anti tRump art. shoot me a PM if you need something xtr Nasty. #Midterms #uniteBlue #resist #trumpRussia	1/1/12 8:49	40633	39260	FALSE	FALSE
ShawneeBear	572	564	"Overland Park, KS"	https://twitter.com/ShawneeBear		6/28/09 17:40	21090	123816	TRUE	FALSE
MommaSil3	182	335	"Kansas City, MO"	https://twitter.com/MommaSil3	"I am an artist and teacher of Zentangle, metal clay and lampwork beads. By day I'm in the studio, by night tangling away in my recliner. Life's good!"	4/28/09 21:02	1816	4964	FALSE	FALSE
FlanBrain	1206	923		https://twitter.com/FlanBrain	"Postdoc at UW studying neuroscience, opioids, and affect. Baker, progressive, 😍puppers, 🏳️‍🌈 he/him/his"	5/28/14 20:32	21532	85976	TRUE	FALSE
sdmanley	53	372	"Kansas City, MO"	https://twitter.com/sdmanley		3/27/09 16:09	559	818	FALSE	FALSE
JFight	192	4137	"Kansas City, MO"	https://twitter.com/JFight	Executive-Level Human Resources/Capital Practitioner.  Public Transit/Transportation Professional.	11/15/11 7:47	111	19	TRUE	FALSE
Funsho70	257	758	"Missouri, USA"	https://twitter.com/Funsho70		8/4/11 7:25	2307	512	TRUE	FALSE
smurfiee77	274	228	"cape girardeau,mo"	https://twitter.com/smurfiee77	"I live life on my terms, with respect for others, until convinced otherwise. I am very protective of those I care about. With lemons try to make lemonade."	4/14/14 0:30	18057	7910	FALSE	FALSE
NurseJennyRN	177	652	"Lee's Summit, MO"	https://twitter.com/NurseJennyRN	"Wife, Mother, Sister, School Nurse!"	1/16/11 18:07	5499	3544	FALSE	FALSE
shay1kaye	155	856	"Kansas City, MO"	https://twitter.com/shay1kaye	"Just say what I'm feeling at the time.  Political ramblings, musings, observations and stuff...."	12/10/10 23:14	8125	22721	TRUE	FALSE
BossPelosi	476	652	"Kansas City, MO"	https://twitter.com/BossPelosi	"A true American who believes in freedom of the press, that the president should act with poise and decorum & world peace not WWIII."	12/7/16 17:44	10566	7743	TRUE	FALSE
JROSE388	347	2014	KANSAS CITY MISSOURI	https://twitter.com/JROSE388	"Retired, just trying to make ends meet.  Love NASCAR. Sad Jr is now retired."	6/10/09 17:12	7503	7973	FALSE	FALSE
jamesjmcguire	15	129	"Nantucket, MA"	https://twitter.com/jamesjmcguire	Owner Midwest mortgage. Owner McGuire real estste	12/10/09 4:23	55	320	TRUE	FALSE
smircOpus	241	464	Raytown Missouri	https://twitter.com/smircOpus	"Free range liberal thinker, blogger, tweeter and observer."	1/1/11 20:18	2439	32925	TRUE	FALSE
Bostonpupsrock	4412	4815	Everywhere & Nowhere. 	https://twitter.com/Bostonpupsrock	🌊I have the best husband & son. My goal in life:to become the person my dog thinks I am-Retired Teacher-VB Official-❤️working Special Olympics #resist #metoo🌊	6/28/12 21:09	8492	41076	TRUE	FALSE
29Sinclair	2318	2884	United States	https://twitter.com/29Sinclair	"RETIRED senior level human resources professional, wife, mother, grandmother w/growing anger about corrupt administration. Do not engage w/T-RUMP supporters."	12/4/13 23:09	35683	79658	TRUE	FALSE
see0986	30	900	"St Peters, MO"	https://twitter.com/see0986	நாடோடி	6/26/15 4:44	576	2544	TRUE	FALSE
rdon111	62	300	"St. Louis, Missouri"	https://twitter.com/rdon111	Thinking career transition. Multi-faceted.  Hope to live long enough to experience the revolution.	12/13/11 0:27	1465	575	TRUE	FALSE
AnnBrooks21	40	317	"High Ridge, MO"	https://twitter.com/AnnBrooks21		11/28/13 2:33	424	866	TRUE	FALSE
weezerandburnie	76	221	Belle MO	https://twitter.com/weezerandburnie	"CPRP, MPA,Dac authorized dealer"	10/27/13 15:24	1943	1241	FALSE	FALSE
waltiepooh	8128	8384	Midwest	https://twitter.com/waltiepooh	"Wife, Mother, Nana, Retired RN & Prof, life-long Progressive Democrat #NotMyPresident #FBR #LieGate #BanAssaultWeapons #ClimateChange #Resistance"	3/29/09 17:16	92731	231735	TRUE	FALSE
Jonziwels	444	5002	"Creve Coeur, United States"	https://twitter.com/Jonziwels	Stay true to ur self..and don't forget to ..breathe..	2/1/09 17:22	2323	11093	FALSE	FALSE
ShaneLoew776	844	1171	"Missouri, USA"	https://twitter.com/ShaneLoew776	"Craft Beer and Bourbon Man • ΛΧΑ at Truman State University • Some friends I’ve worked with: @MissouriGOP ‘18, @ACC_National, & @RepAnnWagner ‘17"	12/4/11 4:08	13628	14567	FALSE	FALSE
TerrenceFiala	60	373	"Boonville, MO"	https://twitter.com/TerrenceFiala	"Former Field Organizer at Koster for Missouri, Former Candidate for Linn County Commissioner, Former Linn County Deputy Assessor"	7/28/15 15:45	629	976	TRUE	FALSE
usa_carey	256	1795		https://twitter.com/usa_carey	I am a nice friendly guy who likes meeting new people who share similar interests. The more two people think the same the better the match.	7/19/17 11:40	9	23	TRUE	FALSE
HicksShana	2024	3626	"Missouri, USA"	https://twitter.com/HicksShana	"Proud Liberal and Progressive raised in the sticks by The Greatest Generation Grandparents to respect all people, work hard and look out for your fellow man."	7/29/11 20:11	45616	40096	FALSE	FALSE
Charles_Monroe	830	1296	"Overland Park, KS"	https://twitter.com/Charles_Monroe	Client & Community Relations Director	1/20/09 20:14	8833	287	FALSE	FALSE
mikeaperry67	142	502		https://twitter.com/mikeaperry67	Educator	12/8/16 2:05	3122	16149	TRUE	FALSE
Dar_Thatcher	5044	5162	Missouri	https://twitter.com/Dar_Thatcher	"I am a wife,mother and a Jersey girl at heart! #HillaryClinton made History #StrongerTogether #TheResistance #Indivisible & I’m a #NastyWoman deal with it"	3/29/14 14:36	61249	108198	TRUE	FALSE
Mas_Tank71	13880	14100		https://twitter.com/Mas_Tank71	Midwest Liberal Christian ✝️☮️ 🇺🇸 🏈🏀⚾️	5/29/13 0:35	9804	33757	TRUE	FALSE
HartLoher	92	1253	United States	https://twitter.com/HartLoher	Always looking for the good in people.	5/20/11 21:52	1913	16376	TRUE	FALSE
reservoirdog13	109	378		https://twitter.com/reservoirdog13	It’s not that I’m a pessimist. I’m just extremely cynical.	11/10/11 3:46	4666	3534	TRUE	FALSE
AdmiralFoxxway	3029	4941	Delta Quadrant	https://twitter.com/AdmiralFoxxway	"Starship Admiral (it's my happy place), product tester, 💖☕,humor,tech, music & language. #Resist (ance is NOT futile!) 🖖 #IMFTA🚔 #TrekYerself 🖖🏽💯 #FBR🎉"	7/5/11 16:03	43677	36342	FALSE	FALSE
kaisermark	583	2197	"Saint Louis, MO"	https://twitter.com/kaisermark	"Father, guitar enthusiast, former moderate Republican, and the Dude. This aggression shall not stand, man!"	8/31/10 17:38	11609	11755	TRUE	FALSE
BenjiKing13	334	1114	"Kansas City, MO"	https://twitter.com/BenjiKing13	"KCMO, KU Alum, Government Employee, Union steward, AFGE, Democratic Party, Liberal af, Vinyl records and politics. 🎶🎶🇺🇸🌊🌊🌊 #castro2020"	10/9/13 1:54	1348	38850	TRUE	FALSE
ScottUsher8	5024	5249	"Hillsboro, MO"	https://twitter.com/ScottUsher8	"U.S.A. Sprinkler Fitter, Husband, Grandpa, Chicken Farmer. #theresistance #nevertrump #bluewave #bluetsunami #FBR #MSNBC #CNN #1FIRST #ASnowFoundation #IFB"	4/8/17 15:44	4396	2500	TRUE	FALSE
susanredden8	21	332		https://twitter.com/susanredden8		9/20/16 23:38	6	135	TRUE	TRUE
klib5800	64	405	"St. Louis, Missouri, USA"	https://twitter.com/klib5800	Atty in Missouri since '82	6/22/10 21:19	1244	18976	TRUE	FALSE
UFCW	81007	60350	"Washington, DC"	https://twitter.com/UFCW	"The United Food and Commercial Workers is a family of hard-working men and women building a better life together, serving their communities. #union #retail"	8/26/08 18:50	19205	9078	FALSE	FALSE
VickiJo95367827	1214	1805		https://twitter.com/VickiJo95367827	"Too #Resistance to bother creating a clever handle. It's time to vote as one, undivided."	8/12/15 16:11	21797	10752	TRUE	FALSE
surfleft	703	411	Lost in Missouri	https://twitter.com/surfleft	"mother, nana, sister, wife, girl scout, love the ocean, Becky Herbst fan, love Liason. #TheResistance #FBR       NEVER GIVE UP"	8/7/09 9:10	115503	59553	FALSE	FALSE
coldiemom	849	695		https://twitter.com/coldiemom	"When you dream, dream big!✨"	5/2/13 16:52	9299	76780	TRUE	FALSE
NefertitiVerita	4585	4046		https://twitter.com/NefertitiVerita	"In struggle, we find unity. In unity, we gain strength. In strength, we demand justice. Deep as an ocean, unstoppable as an avalanche. We are #TheResistance"	12/20/09 21:04	147160	320099	TRUE	FALSE
uncleted55	107	683	Independence Mo	https://twitter.com/uncleted55	"Husband ,Father. Grandpa, loves bowling.baseball.football College Basketball Favorite foods Barbecue  Favorite Fast Food Resturant HiBoys"	7/6/11 1:48	2967	1107	FALSE	FALSE
MapStanley	134	613	"St Louis, MO"	https://twitter.com/MapStanley	Retired Cvl Srvt & Patriot	1/2/14 23:07	3568	6297	TRUE	FALSE
bigred1359	7	134		https://twitter.com/bigred1359		1/30/09 21:15	7	126	TRUE	TRUE
tripplogan1	325	1059	"Charleston,MO"	https://twitter.com/tripplogan1	"Dad, husband, pharmacist. Blessed in so many ways."	3/30/11 1:43	248	1093	TRUE	FALSE
ShoeRepairLady	2409	5001	"St. Peters, MO"	https://twitter.com/ShoeRepairLady	Co-owner of Aaron's Birkenstock Store And Shoe Repair for 35-1/2 years! Like our Facebook - Aaron's Birkenstock Store And Shoe Repair 🇺🇸	2/5/09 22:19	65616	36075	FALSE	FALSE
BGeeezus	3530	3761		https://twitter.com/BGeeezus	#VOTEBLUE2020	11/30/12 21:32	13355	45926	TRUE	FALSE
osgood_laurie	3738	5047	"St Louis, MO"	https://twitter.com/osgood_laurie	married since 1993. liberal for life. grandma & boston terrier lover.#theResistance	5/9/13 18:45	63787	83806	TRUE	FALSE
aries61	36	543	"St Louis, MO"	https://twitter.com/aries61	"Ex-Navy Hawkeye & Tomcat tweaker. If it is metal or composite, engine or hydr. Can drill, wrench or rivet. Sci-fi & music lover, artistic."	6/23/09 7:22	429	3133	TRUE	FALSE
vining_robert	365	1547		https://twitter.com/vining_robert	"Guitarist, PC System Builder, Movie/TV/Music Enthusiast, Agnostic Atheist, Independent, Single, Straight. Former guitarist for Legion & Cool Munkey."	3/5/16 0:37	16243	21028	TRUE	FALSE
bufesam	440	1168	"St. Louis, Missouri"	https://twitter.com/bufesam	"And when you hit the White House, do you-- But remember, you ain't pass economics in school."	8/11/09 22:58	4332	17181	TRUE	FALSE
Optimistic1967	759	1959	Citizen of the United States 	https://twitter.com/Optimistic1967	"Father, Thinker, Reader, Middle Aged Americanrefer all inquiries to the Constitution of United States of America 1789 (rev. 1992)"	11/19/12 17:16	11099	2097	FALSE	FALSE
Weith77	103	386	Kansas City	https://twitter.com/Weith77	"Dad, Doctor of Emergency Medicine, MBA all star, stolen from the bayou and brought to Midwest"	12/8/10 15:18	254	240	FALSE	FALSE
_AtHomeCare	454	2244	"Missouri, USA"	https://twitter.com/_AtHomeCare	"At Home Care is a comprehensive home care agency that offers a combination of home care & community based services.(St. Louis, Hannibal, Springfield & St.Clair)"	11/5/12 21:10	1559	1740	FALSE	FALSE
jones82032748	7	76		https://twitter.com/jones82032748		10/2/17 15:27	1	3	TRUE	FALSE
barbary08	6	112	Missouri	https://twitter.com/barbary08		3/29/09 15:49	50	167	TRUE	TRUE
chrissy_apples	82	652	"Missouri, USA"	https://twitter.com/chrissy_apples	"Mostly political retweets, sarcasm, failed attempts at getting healthy and mom stuff."	4/4/12 2:33	901	30363	FALSE	FALSE
Charles90758165	593	4690	"East St Louis, IL"	https://twitter.com/Charles90758165	I'm a lay back person and love to have fun and love life to the fullest	3/30/16 20:40	3306	59812	TRUE	FALSE
